ID	TOT_POP	CTYNAME
5113	1038	Polk County
5115	3527	Pope County
5117	401	Prairie County
5119	25843	Pulaski County
5121	1010	Randolph County
5123	2065	St. Francis County
5125	7954	Saline County
5127	504	Scott County
5129	387	Searcy County
5131	7753	Sebastian County
5133	1040	Sevier County
5135	824	Sharp County
5137	652	Stone County
5139	2366	Union County
5141	805	Van Buren County
5143	15478	Washington County
5145	4560	White County
5147	366	Woodruff County
5149	1244	Yell County
6001	124360	Alameda County
6003	46	Alpine County
6005	1900	Amador County
6007	12103	Butte County
6009	1976	Calaveras County
6011	1305	Colusa County
6013	74052	Contra Costa County
6015	1831	Del Norte County
6017	9683	El Dorado County
6019	62040	Fresno County
6021	1657	Glenn County
6023	8807	Humboldt County
6025	11121	Imperial County
6027	989	Inyo County
6029	56949	Kern County
6031	10856	Kings County
6033	3288	Lake County
6035	2344	Lassen County
6037	703743	Los Angeles County
6039	9859	Madera County
6041	14685	Marin County
6043	818	Mariposa County
6045	5203	Mendocino County
6047	16899	Merced County
6049	477	Modoc County
6051	894	Mono County
6053	29150	Monterey County
6055	8956	Napa County
6057	5422	Nevada County
6059	204263	Orange County
6061	23235	Placer County
6063	860	Plumas County
6065	150887	Riverside County
6067	99617	Sacramento County
6069	3785	San Benito County
6071	138214	San Bernardino County
6073	222882	San Diego County
6075	72779	San Francisco County
6077	47090	San Joaquin County
6079	15399	San Luis Obispo County
6081	56459	San Mateo County
6083	25632	Santa Barbara County
6085	142045	Santa Clara County
6087	16254	Santa Cruz County
6089	9636	Shasta County
6091	142	Sierra County
6093	2102	Siskiyou County
6095	27261	Solano County
6097	31130	Sonoma County
6099	34433	Stanislaus County
6101	5888	Sutter County
6103	3518	Tehama County
6105	653	Trinity County
6107	29406	Tulare County
6109	2762	Tuolumne County
6111	52692	Ventura County
6113	12866	Yolo County
6115	4792	Yuba County
8001	37008	Adams County
8003	889	Alamosa County
8005	45012	Arapahoe County
8007	620	Archuleta County
8009	169	Baca County
8011	406	Bent County
8013	19863	Boulder County
8014	4849	Broomfield County
8015	1082	Chaffee County
8017	111	Cheyenne County
8019	589	Clear Creek County
8021	420	Conejos County
8023	146	Costilla County
8025	490	Crowley County
8027	173	Custer County
8029	1538	Delta County
8031	57811	Denver County
8033	109	Dolores County
8035	23219	Douglas County
8037	4366	Eagle County
8039	1194	Elbert County
8041	42810	El Paso County
8043	3098	Fremont County
8045	4178	Garfield County
8047	374	Gilpin County
8049	930	Grand County
8051	1039	Gunnison County
8053	29	Hinsdale County
8055	267	Huerfano County
8057	87	Jackson County
8059	36841	Jefferson County
8061	61	Kiowa County
8063	464	Kit Carson County
8065	525	Lake County
8067	3496	La Plata County
8069	20966	Larimer County
8071	727	Las Animas County
8073	366	Lincoln County
8075	1412	Logan County
8077	8913	Mesa County
8079	33	Mineral County
8081	790	Moffat County
8083	1392	Montezuma County
8085	2186	Montrose County
8087	1637	Morgan County
8089	989	Otero County
8091	193	Ouray County
8093	877	Park County
8095	237	Phillips County
8097	1128	Pitkin County
8099	682	Prowers County
8101	9625	Pueblo County
8103	402	Rio Blanco County
8105	604	Rio Grande County
8107	1677	Routt County
8109	306	Saguache County
8111	55	San Juan County
8113	579	San Miguel County
8115	126	Sedgwick County
8117	2365	Summit County
8119	1071	Teller County
8121	249	Washington County
8123	19281	Weld County
8125	552	Yuma County
9001	58397	Fairfield County
9003	54535	Hartford County
9005	9300	Litchfield County
9007	8532	Middlesex County
9009	50701	New Haven County
9011	15312	New London County
9013	7466	Tolland County
9015	6939	Windham County
10001	10069	Kent County
10003	34797	New Castle County
10005	10353	Sussex County
11001	54239	District of Columbia
12001	14127	Alachua County
12003	1791	Baker County
12005	10895	Bay County
12007	1695	Bradford County
12009	27991	Brevard County
12011	124502	Broward County
12013	971	Calhoun County
12015	6123	Charlotte County
12017	5122	Citrus County
12019	12490	Clay County
12021	17268	Collier County
12023	3966	Columbia County
12027	2188	DeSoto County
12029	971	Dixie County
12031	58664	Duval County
12033	16925	Escambia County
12035	5052	Flagler County
12037	728	Franklin County
12039	2903	Gadsden County
12041	794	Gilchrist County
12043	777	Glades County
12045	1074	Gulf County
12047	858	Hamilton County
12049	1620	Hardee County
12051	2379	Hendry County
12053	8667	Hernando County
12055	4246	Highlands County
12057	90865	Hillsborough County
12059	1089	Holmes County
12061	6459	Indian River County
12063	3410	Jackson County
12065	786	Jefferson County
12067	609	Lafayette County
12069	16826	Lake County
12071	36004	Lee County
12073	15551	Leon County
12075	1924	Levy County
12077	665	Liberty County
12079	1062	Madison County
12081	18360	Manatee County
12083	16238	Marion County
12085	6875	Martin County
12086	181977	Miami-Dade County
12087	4554	Monroe County
12089	4293	Nassau County
12091	11994	Okaloosa County
12093	2444	Okeechobee County
12095	91506	Orange County
12097	23172	Osceola County
12099	79526	Palm Beach County
12101	28845	Pasco County
12103	50807	Pinellas County
12105	37648	Polk County
12107	3612	Putnam County
12109	13416	St. Johns County
12111	16241	St. Lucie County
12113	10457	Santa Rosa County
12115	16745	Sarasota County
12117	29874	Seminole County
12119	3741	Sumter County
12121	2433	Suwannee County
12123	1347	Taylor County
12125	994	Union County
12127	26249	Volusia County
12129	2264	Wakulla County
12131	3858	Walton County
12133	1585	Washington County
13001	1136	Appling County
13003	555	Atkinson County
13005	788	Bacon County
13007	161	Baker County
13009	2352	Baldwin County
13011	1126	Banks County
13013	5400	Barrow County
13015	6481	Bartow County
13017	1009	Ben Hill County
13019	1109	Berrien County
13021	8993	Bibb County
13023	717	Bleckley County
13025	1130	Brantley County
13027	818	Brooks County
13029	2706	Bryan County
13031	3782	Bulloch County
13033	1237	Burke County
13035	1546	Butts County
13037	503	Calhoun County
13039	2969	Camden County
13043	604	Candler County
13045	7026	Carroll County
13047	4158	Catoosa County
13049	944	Charlton County
13051	18321	Chatham County
13053	618	Chattahoochee County
13055	1551	Chattooga County
13057	16010	Cherokee County
13059	7428	Clarke County
13061	155	Clay County
13063	18982	Clayton County
13065	394	Clinch County
13067	53341	Cobb County
13069	2841	Coffee County
13071	2909	Colquitt County
13073	9997	Columbia County
13075	1093	Cook County
13077	9207	Coweta County
13079	646	Crawford County
13081	1290	Crisp County
13083	888	Dade County
13085	1326	Dawson County
13087	1599	Decatur County
13089	55329	DeKalb County
13091	1291	Dodge County
13093	928	Dooly County
13095	5384	Dougherty County
13097	9679	Douglas County
13099	582	Early County
13101	277	Echols County
13103	3989	Effingham County
13105	1085	Elbert County
13107	1399	Emanuel County
13109	672	Evans County
13111	1180	Fannin County
13113	5445	Fayette County
13115	5837	Floyd County
13117	15922	Forsyth County
13119	1205	Franklin County
13121	74395	Fulton County
13123	1639	Gilmer County
13125	195	Glascock County
13127	4842	Glynn County
13129	3609	Gordon County
13131	1435	Grady County
13133	833	Greene County
13135	65359	Gwinnett County
13137	2715	Habersham County
13139	12268	Hall County
13141	497	Hancock County
13143	1617	Haralson County
13145	1905	Harris County
13147	1321	Hart County
13149	599	Heard County
13151	14610	Henry County
13153	9843	Houston County
13155	541	Irwin County
13157	4366	Jackson County
13159	720	Jasper County
13161	897	Jeff Davis County
13163	884	Jefferson County
13165	571	Jenkins County
13167	664	Johnson County
13169	1761	Jones County
13171	946	Lamar County
13173	706	Lanier County
13175	2868	Laurens County
13177	2066	Lee County
13179	3559	Liberty County
13181	324	Lincoln County
13183	1318	Long County
13185	6327	Lowndes County
13187	1581	Lumpkin County
13189	1156	McDuffie County
13191	662	McIntosh County
13193	845	Macon County
13195	1679	Madison County
13197	484	Marion County
13199	1155	Meriwether County
13201	312	Miller County
13205	1373	Mitchell County
13207	1508	Monroe County
13209	510	Montgomery County
13211	957	Morgan County
13213	2497	Murray County
13215	13222	Muscogee County
13217	6933	Newton County
13219	2309	Oconee County
13221	826	Oglethorpe County
13223	10804	Paulding County
13225	1444	Peach County
13227	1585	Pickens County
13229	1246	Pierce County
13231	1049	Pike County
13233	2499	Polk County
13235	679	Pulaski County
13237	1057	Putnam County
13239	95	Quitman County
13241	770	Rabun County
13243	346	Randolph County
13245	12032	Richmond County
13247	5267	Rockdale County
13249	299	Schley County
13251	821	Screven County
13253	442	Seminole County
13255	3902	Spalding County
13257	1375	Stephens County
13259	477	Stewart County
13261	1611	Sumter County
13263	282	Talbot County
13265	81	Taliaferro County
13267	1793	Tattnall County
13269	437	Taylor County
13271	1373	Telfair County
13273	461	Terrell County
13275	2624	Thomas County
13277	2580	Tift County
13279	1655	Toombs County
13281	391	Towns County
13283	444	Treutlen County
13285	4188	Troup County
13287	456	Turner County
13289	414	Twiggs County
13291	894	Union County
13293	1502	Upson County
13295	4432	Walker County
13297	5426	Walton County
13299	2065	Ware County
13301	258	Warren County
13303	1247	Washington County
13305	1819	Wayne County
13307	106	Webster County
13309	591	Wheeler County
13311	1531	White County
13313	6716	Whitfield County
13315	609	Wilcox County
13317	483	Wilkes County
13319	471	Wilkinson County
13321	1073	Worth County
15001	11615	Hawaii County
15003	64787	Honolulu County
15005	5	Kalawao County
15007	4479	Kauai County
15009	11232	Maui County
16001	30766	Ada County
16003	164	Adams County
16005	5520	Bannock County
16007	336	Bear Lake County
16009	473	Benewah County
16011	2788	Bingham County
16013	1368	Blaine County
16015	313	Boise County
16017	2249	Bonner County
16019	7354	Bonneville County
16021	628	Boundary County
16023	133	Butte County
16025	84	Camas County
16027	13599	Canyon County
16029	461	Caribou County
16031	1416	Cassia County
16033	41	Clark County
16035	454	Clearwater County
16037	199	Custer County
16039	1532	Elmore County
16041	890	Franklin County
16043	818	Fremont County
16045	834	Gem County
16047	973	Gooding County
16049	728	Idaho County
16051	1920	Jefferson County
16053	1404	Jerome County
16055	8882	Kootenai County
16057	1994	Latah County
16059	352	Lemhi County
16061	178	Lewis County
16063	385	Lincoln County
16065	1564	Madison County
16067	1226	Minidoka County
16069	2210	Nez Perce County
16071	251	Oneida County
16073	666	Owyhee County
16075	1320	Payette County
16077	417	Power County
16079	606	Shoshone County
16081	950	Teton County
16083	5309	Twin Falls County
16085	613	Valley County
16087	488	Washington County
17001	3751	Adams County
17003	340	Alexander County
17005	1201	Bond County
17007	3285	Boone County
17009	573	Brown County
17011	1863	Bureau County
17013	244	Calhoun County
17015	721	Carroll County
17017	769	Cass County
17019	12099	Champaign County
17021	1964	Christian County
17023	899	Clark County
17025	765	Clay County
17027	2465	Clinton County
17029	2808	Coles County
17031	368510	Cook County
17033	1249	Crawford County
17035	673	Cumberland County
17037	5996	DeKalb County
17039	983	De Witt County
17041	1177	Douglas County
17043	60546	DuPage County
17045	993	Edgar County
17047	359	Edwards County
17049	1988	Effingham County
17051	1424	Fayette County
17053	804	Ford County
17055	2345	Franklin County
17057	2328	Fulton County
17059	310	Gallatin County
17061	824	Greene County
17063	3581	Grundy County
17065	480	Hamilton County
17067	990	Hancock County
17069	232	Hardin County
17071	317	Henderson County
17073	2952	Henry County
17075	1577	Iroquois County
17077	3028	Jackson County
17079	589	Jasper County
17081	2374	Jefferson County
17083	1251	Jersey County
17085	1063	Jo Daviess County
17087	767	Johnson County
17089	36050	Kane County
17091	6762	Kankakee County
17093	10112	Kendall County
17095	3050	Knox County
17097	43306	Lake County
17099	6470	LaSalle County
17101	1159	Lawrence County
17103	2041	Lee County
17105	2154	Livingston County
17107	1888	Logan County
17109	1474	McDonough County
17111	19067	McHenry County
17113	10933	McLean County
17115	6238	Macon County
17117	2671	Macoupin County
17119	16021	Madison County
17121	2157	Marion County
17123	634	Marshall County
17125	782	Mason County
17127	826	Massac County
17129	742	Menard County
17131	875	Mercer County
17133	2114	Monroe County
17135	1674	Montgomery County
17137	2056	Morgan County
17139	882	Moultrie County
17141	2964	Ogle County
17143	11593	Peoria County
17145	1385	Perry County
17147	980	Piatt County
17149	883	Pike County
17151	183	Pope County
17153	321	Pulaski County
17155	302	Putnam County
17157	2225	Randolph County
17159	904	Richland County
17161	8777	Rock Island County
17163	16874	St. Clair County
17165	1350	Saline County
17167	12347	Sangamon County
17169	428	Schuyler County
17171	307	Scott County
17173	1177	Shelby County
17175	315	Stark County
17177	2254	Stephenson County
17179	8897	Tazewell County
17181	952	Union County
17183	4598	Vermilion County
17185	652	Wabash County
17187	992	Warren County
17189	886	Washington County
17191	977	Wayne County
17193	795	White County
17195	3039	Whiteside County
17197	46430	Will County
17199	4419	Williamson County
17201	16956	Winnebago County
17203	2366	Woodford County
18001	1900	Adams County
18003	23285	Allen County
18005	5194	Bartholomew County
18007	495	Benton County
18009	627	Blackford County
18011	4263	Boone County
18013	730	Brown County
18015	1144	Carroll County
18017	2334	Cass County
18019	7919	Clark County
18021	1601	Clay County
18023	1864	Clinton County
18025	601	Crawford County
18027	1837	Daviess County
18029	2938	Dearborn County
18031	1590	Decatur County
18033	2613	DeKalb County
18035	5729	Delaware County
18037	2470	Dubois County
18039	12563	Elkhart County
18041	1442	Fayette County
18043	4663	Floyd County
18045	901	Fountain County
18047	1331	Franklin County
18049	1226	Fulton County
18051	1954	Gibson County
18053	3441	Grant County
18055	1823	Greene County
18057	23046	Hamilton County
18059	4505	Hancock County
18061	2445	Harrison County
18063	11408	Hendricks County
18065	2937	Henry County
18067	4720	Howard County
18069	2159	Huntington County
18071	2912	Jackson County
18073	2040	Jasper County
18075	1113	Jay County
18077	1939	Jefferson County
18079	1581	Jennings County
18081	10160	Johnson County
18083	2032	Knox County
18085	4561	Kosciusko County
18087	2139	LaGrange County
18089	30835	Lake County
18091	6946	LaPorte County
18093	2649	Lawrence County
18095	8110	Madison County
18097	63211	Marion County
18099	2665	Marshall County
18101	564	Martin County
18103	2427	Miami County
18105	7827	Monroe County
18107	2067	Montgomery County
18109	3966	Morgan County
18111	838	Newton County
18113	2947	Noble County
18115	333	Ohio County
18117	1135	Orange County
18119	1120	Owen County
18121	923	Parke County
18123	1267	Perry County
18125	697	Pike County
18127	10834	Porter County
18129	1431	Posey County
18131	759	Pulaski County
18133	2147	Putnam County
18135	1516	Randolph County
18137	1660	Ripley County
18139	912	Rush County
18141	15946	St. Joseph County
18143	1418	Scott County
18145	2633	Shelby County
18147	1217	Spencer County
18149	1287	Starke County
18151	1757	Steuben County
18153	1388	Sullivan County
18155	608	Switzerland County
18157	10296	Tippecanoe County
18159	817	Tipton County
18161	405	Union County
18163	10776	Vanderburgh County
18165	914	Vermillion County
18167	6368	Vigo County
18169	1728	Wabash County
18171	450	Warren County
18173	3925	Warrick County
18175	1714	Washington County
18177	3875	Wayne County
18179	1628	Wells County
18181	1379	White County
18183	1984	Whitley County
19001	396	Adair County
19003	184	Adams County
19005	691	Allamakee County
19007	645	Appanoose County
19009	269	Audubon County
19011	1554	Benton County
19013	7660	Black Hawk County
19015	1681	Boone County
19017	1474	Bremer County
19019	1231	Buchanan County
19021	1064	Buena Vista County
19023	865	Butler County
19025	506	Calhoun County
19027	1111	Carroll County
19029	728	Cass County
19031	1151	Cedar County
19033	2351	Cerro Gordo County
19035	564	Cherokee County
19037	625	Chickasaw County
19039	500	Clarke County
19041	996	Clay County
19043	858	Clayton County
19045	2662	Clinton County
19047	1008	Crawford County
19049	6641	Dallas County
19051	469	Davis County
19053	366	Decatur County
19055	931	Delaware County
19057	2336	Des Moines County
19059	916	Dickinson County
19061	5355	Dubuque County
19063	556	Emmet County
19065	1016	Fayette County
19067	830	Floyd County
19069	578	Franklin County
19071	363	Fremont County
19073	455	Greene County
19075	728	Grundy County
19077	587	Guthrie County
19079	834	Hamilton County
19081	603	Hancock County
19083	911	Hardin County
19085	758	Harrison County
19087	1139	Henry County
19089	526	Howard County
19091	549	Humboldt County
19093	369	Ida County
19095	964	Iowa County
19097	991	Jackson County
19099	2213	Jasper County
19101	883	Jefferson County
19103	9159	Johnson County
19105	1247	Jones County
19107	551	Keokuk County
19109	734	Kossuth County
19111	1964	Lee County
19113	14458	Linn County
19115	698	Louisa County
19117	462	Lucas County
19119	766	Lyon County
19121	993	Madison County
19123	1355	Mahaska County
19125	1939	Marion County
19127	2211	Marshall County
19129	879	Mills County
19131	513	Mitchell County
19133	446	Monona County
19135	444	Monroe County
19137	514	Montgomery County
19139	2589	Muscatine County
19141	793	O'Brien County
19143	318	Osceola County
19145	979	Page County
19147	457	Palo Alto County
19149	1465	Plymouth County
19151	327	Pocahontas County
19153	32933	Polk County
19155	5614	Pottawattamie County
19157	908	Poweshiek County
19159	235	Ringgold County
19161	496	Sac County
19163	11188	Scott County
19165	564	Shelby County
19167	2003	Sioux County
19169	4782	Story County
19171	917	Tama County
19173	332	Taylor County
19175	688	Union County
19177	371	Van Buren County
19179	2059	Wapello County
19181	3030	Warren County
19183	1241	Washington County
19185	280	Wayne County
19187	1961	Webster County
19189	522	Winnebago County
19191	1019	Winneshiek County
19193	6303	Woodbury County
19195	383	Worth County
19197	663	Wright County
20001	707	Allen County
20003	398	Anderson County
20005	842	Atchison County
20007	244	Barber County
20009	1503	Barton County
20011	834	Bourbon County
20013	518	Brown County
20015	4134	Butler County
20017	126	Chase County
20019	155	Chautauqua County
20021	1137	Cherokee County
20023	126	Cheyenne County
20025	116	Clark County
20027	492	Clay County
20029	480	Cloud County
20031	418	Coffey County
20033	95	Comanche County
20035	2004	Cowley County
20037	2060	Crawford County
20039	122	Decatur County
20041	1107	Dickinson County
20043	436	Doniphan County
20045	7395	Douglas County
20047	163	Edwards County
20049	100	Elk County
20051	1566	Ellis County
20053	346	Ellsworth County
20055	2263	Finney County
20057	2178	Ford County
20059	1428	Franklin County
20061	2428	Geary County
20063	126	Gove County
20065	136	Graham County
20067	516	Grant County
20069	378	Gray County
20071	82	Greeley County
20073	312	Greenwood County
20075	158	Hamilton County
20077	313	Harper County
20079	2059	Harvey County
20081	236	Haskell County
20083	80	Hodgeman County
20085	717	Jackson County
20087	986	Jefferson County
20089	119	Jewell County
20091	41199	Johnson County
20093	218	Kearny County
20095	377	Kingman County
20097	119	Kiowa County
20099	1086	Labette County
20101	76	Lane County
20103	5961	Leavenworth County
20105	153	Lincoln County
20107	543	Linn County
20109	159	Logan County
20111	1760	Lyon County
20113	1622	McPherson County
20115	591	Marion County
20117	538	Marshall County
20119	213	Meade County
20121	2025	Miami County
20123	306	Mitchell County
20125	1794	Montgomery County
20127	270	Morris County
20129	180	Morton County
20131	501	Nemaha County
20133	890	Neosho County
20135	122	Ness County
20137	329	Norton County
20139	865	Osage County
20141	182	Osborne County
20143	350	Ottawa County
20145	430	Pawnee County
20147	256	Phillips County
20149	1614	Pottawatomie County
20151	530	Pratt County
20153	107	Rawlins County
20155	3595	Reno County
20157	185	Republic County
20159	488	Rice County
20161	3913	Riley County
20163	266	Rooks County
20165	139	Rush County
20167	340	Russell County
20169	3286	Saline County
20171	258	Scott County
20173	31898	Sedgwick County
20175	1389	Seward County
20177	10705	Shawnee County
20179	128	Sheridan County
20181	320	Sherman County
20183	186	Smith County
20185	195	Stafford County
20187	132	Stanton County
20189	359	Stevens County
20191	1329	Sumner County
20193	396	Thomas County
20195	129	Trego County
20197	371	Wabaunsee County
20199	87	Wallace County
20201	268	Washington County
20203	132	Wichita County
20205	499	Wilson County
20207	174	Woodson County
20209	10837	Wyandotte County
21001	1013	Adair County
21003	1178	Allen County
21005	1381	Anderson County
21007	498	Ballard County
21009	2560	Barren County
21011	742	Bath County
21013	1587	Bell County
21015	8764	Boone County
21017	1143	Bourbon County
21019	3009	Boyd County
21021	1719	Boyle County
21023	490	Bracken County
21025	884	Breathitt County
21027	1124	Breckinridge County
21029	5079	Bullitt County
21031	799	Butler County
21033	682	Caldwell County
21035	1946	Calloway County
21037	5629	Campbell County
21039	269	Carlisle County
21041	609	Carroll County
21043	1577	Carter County
21045	896	Casey County
21047	4231	Christian County
21049	2264	Clark County
21051	1529	Clay County
21053	577	Clinton County
21055	545	Crittenden County
21057	337	Cumberland County
21059	5836	Daviess County
21061	731	Edmonson County
21063	518	Elliott County
21065	905	Estill County
21067	21959	Fayette County
21069	870	Fleming County
21071	2406	Floyd County
21073	2938	Franklin County
21075	333	Fulton County
21077	540	Gallatin County
21079	1041	Garrard County
21081	1594	Grant County
21083	2223	Graves County
21085	1662	Grayson County
21087	663	Green County
21089	2238	Greenup County
21091	541	Hancock County
21093	6804	Hardin County
21095	1595	Harlan County
21097	1078	Harrison County
21099	1012	Hart County
21101	2848	Henderson County
21103	911	Henry County
21105	242	Hickman County
21107	2869	Hopkins County
21109	881	Jackson County
21111	49295	Jefferson County
21113	3236	Jessamine County
21115	1412	Johnson County
21117	11360	Kenton County
21119	864	Knott County
21121	1817	Knox County
21123	843	Larue County
21125	3942	Laurel County
21127	978	Lawrence County
21129	383	Lee County
21131	659	Leslie County
21133	1478	Letcher County
21135	838	Lewis County
21137	1441	Lincoln County
21139	510	Livingston County
21141	1530	Logan County
21143	484	Lyon County
21145	3882	McCracken County
21147	1299	McCreary County
21149	539	McLean County
21151	5469	Madison County
21153	805	Magoffin County
21155	1293	Marion County
21157	1783	Marshall County
21159	973	Martin County
21161	947	Mason County
21163	1883	Meade County
21165	334	Menifee County
21167	1169	Mercer County
21169	566	Metcalfe County
21171	609	Monroe County
21173	1841	Montgomery County
21175	939	Morgan County
21177	1928	Muhlenberg County
21179	2927	Nelson County
21181	424	Nicholas County
21183	1523	Ohio County
21185	4535	Oldham County
21187	693	Owen County
21189	246	Owsley County
21191	847	Pendleton County
21193	1779	Perry County
21195	4021	Pike County
21197	788	Powell County
21199	3902	Pulaski County
21201	111	Robertson County
21203	1018	Rockcastle County
21205	1265	Rowan County
21207	981	Russell County
21209	3680	Scott County
21211	2952	Shelby County
21213	1138	Simpson County
21215	1193	Spencer County
21217	1353	Taylor County
21219	768	Todd County
21221	718	Trigg County
21223	502	Trimble County
21225	860	Union County
21227	7659	Warren County
21229	664	Washington County
21231	1256	Wayne County
21233	846	Webster County
21235	2117	Whitley County
21237	459	Wolfe County
21239	1547	Woodford County
22001	3791	Acadia Parish
22003	1805	Allen Parish
22005	8500	Ascension Parish
22007	1354	Assumption Parish
22009	2560	Avoyelles Parish
22011	2321	Beauregard Parish
22013	690	Bienville Parish
22015	8632	Bossier Parish
22017	15393	Caddo Parish
22019	12241	Calcasieu Parish
22021	634	Caldwell Parish
22023	418	Cameron Parish
22025	632	Catahoula Parish
22027	993	Claiborne Parish
22029	1257	Concordia Parish
22031	1614	De Soto Parish
22033	27354	East Baton Rouge Parish
22035	449	East Carroll Parish
22037	1191	East Feliciana Parish
22039	2018	Evangeline Parish
22041	1164	Franklin Parish
22043	1733	Grant Parish
22045	4530	Iberia Parish
22047	2190	Iberville Parish
22049	957	Jackson Parish
22051	28061	Jefferson Parish
22053	1828	Jefferson Davis Parish
22055	16382	Lafayette Parish
22057	6109	Lafourche Parish
22059	990	LaSalle Parish
22061	2344	Lincoln Parish
22063	9637	Livingston Parish
22065	700	Madison Parish
22067	1494	Morehouse Parish
22069	2029	Natchitoches Parish
22071	26922	Orleans Parish
22073	10071	Ouachita Parish
22075	1513	Plaquemines Parish
22077	1228	Pointe Coupee Parish
22079	8038	Rapides Parish
22081	456	Red River Parish
22083	1329	Richland Parish
22085	1313	Sabine Parish
22087	3016	St. Bernard Parish
22089	3526	St. Charles Parish
22091	565	St. Helena Parish
22093	1245	St. James Parish
22095	2719	St. John the Baptist Parish
22097	4678	St. Landry Parish
22099	3260	St. Martin Parish
22101	2997	St. Mary Parish
22103	15757	St. Tammany Parish
22105	8198	Tangipahoa Parish
22107	217	Tensas Parish
22109	7115	Terrebonne Parish
22111	1230	Union Parish
22113	3791	Vermilion Parish
22115	3391	Vernon Parish
22117	2809	Washington Parish
22119	2275	Webster Parish
22121	1610	West Baton Rouge Parish
22123	699	West Carroll Parish
