ID	TOT_POP	CTYNAME
4015	18055	Mohave County
4017	6253	Navajo County
4019	59433	Pima County
4021	27047	Pinal County
4023	2546	Santa Cruz County
4025	21545	Yavapai County
4027	9680	Yuma County
5001	1077	Arkansas County
5003	1286	Ashley County
5005	3573	Baxter County
5007	10829	Benton County
5009	2351	Boone County
5011	620	Bradley County
5013	338	Calhoun County
5015	2075	Carroll County
5017	600	Chicot County
5019	1090	Clark County
5021	981	Clay County
5023	1885	Cleburne County
5025	576	Cleveland County
5027	1159	Columbia County
5029	1186	Conway County
5031	4593	Craighead County
5033	3325	Crawford County
5035	2105	Crittenden County
5037	1029	Cross County
5039	471	Dallas County
5041	689	Desha County
5043	927	Drew County
5045	5051	Faulkner County
5047	1020	Franklin County
5049	1004	Fulton County
5051	6894	Garland County
5053	1002	Grant County
5055	2262	Greene County
5057	1153	Hempstead County
5059	2048	Hot Spring County
5061	741	Howard County
5063	2026	Independence County
5065	1042	Izard County
5067	973	Jackson County
5069	3855	Jefferson County
5071	1369	Johnson County
5073	450	Lafayette County
5075	966	Lawrence County
5077	531	Lee County
5079	671	Lincoln County
5081	822	Little River County
5083	1339	Logan County
5085	3188	Lonoke County
5087	953	Madison County
5089	1530	Marion County
5091	2297	Miller County
5093	2060	Mississippi County
5095	469	Monroe County
5097	692	Montgomery County
5099	554	Nevada County
5101	637	Newton County
5103	1525	Ouachita County
5105	612	Perry County
5107	1116	Phillips County
5109	673	Pike County
5111	1357	Poinsett County
5113	1432	Polk County
5115	3093	Pope County
5117	541	Prairie County
5119	19668	Pulaski County
5121	1089	Randolph County
5123	1397	St. Francis County
5125	6920	Saline County
5127	619	Scott County
5129	602	Searcy County
5131	6296	Sebastian County
5133	807	Sevier County
5135	1327	Sharp County
5137	1019	Stone County
5139	2224	Union County
5141	1306	Van Buren County
5143	8519	Washington County
5145	3991	White County
5147	475	Woodruff County
5149	1181	Yell County
6001	73827	Alameda County
6003	106	Alpine County
6005	3385	Amador County
6007	13343	Butte County
6009	4205	Calaveras County
6011	962	Colusa County
6013	56815	Contra Costa County
6015	1613	Del Norte County
6017	12736	El Dorado County
6019	37952	Fresno County
6021	1322	Glenn County
6023	8470	Humboldt County
6025	7084	Imperial County
6027	1268	Inyo County
6029	31153	Kern County
6031	4834	Kings County
6033	5070	Lake County
6035	1504	Lassen County
6037	422155	Los Angeles County
6039	7146	Madera County
6041	17770	Marin County
6043	1510	Mariposa County
6045	6832	Mendocino County
6047	9670	Merced County
6049	731	Modoc County
6051	737	Mono County
6053	18272	Monterey County
6055	8123	Napa County
6057	8893	Nevada County
6059	140847	Orange County
6061	22450	Placer County
6063	1736	Plumas County
6065	103187	Riverside County
6067	68745	Sacramento County
6069	2491	San Benito County
6071	82152	San Bernardino County
6073	145112	San Diego County
6075	41778	San Francisco County
6077	30105	San Joaquin County
6079	17601	San Luis Obispo County
6081	38067	San Mateo County
6083	19783	Santa Barbara County
6085	78164	Santa Clara County
6087	15235	Santa Cruz County
6089	11926	Shasta County
6091	331	Sierra County
6093	3667	Siskiyou County
6095	22616	Solano County
6097	32203	Sonoma County
6099	22969	Stanislaus County
6101	4551	Sutter County
6103	3863	Tehama County
6105	1175	Trinity County
6107	16846	Tulare County
6109	4385	Tuolumne County
6111	40378	Ventura County
6113	8476	Yolo County
6115	3251	Yuba County
8001	17992	Adams County
8003	724	Alamosa County
8005	28887	Arapahoe County
8007	1287	Archuleta County
8009	234	Baca County
8011	326	Bent County
8013	14921	Boulder County
8014	2955	Broomfield County
8015	1568	Chaffee County
8017	97	Cheyenne County
8019	772	Clear Creek County
8021	478	Conejos County
8023	319	Costilla County
8025	247	Crowley County
8027	587	Custer County
8029	2372	Delta County
8031	27089	Denver County
8033	159	Dolores County
8035	13725	Douglas County
8037	2255	Eagle County
8039	1610	Elbert County
8041	29076	El Paso County
8043	3245	Fremont County
8045	2610	Garfield County
8047	391	Gilpin County
8049	1001	Grand County
8051	788	Gunnison County
8053	88	Hinsdale County
8055	671	Huerfano County
8057	85	Jackson County
8059	31111	Jefferson County
8061	85	Kiowa County
8063	382	Kit Carson County
8065	346	Lake County
8067	3270	La Plata County
8069	17218	Larimer County
8071	1121	Las Animas County
8073	245	Lincoln County
8075	1087	Logan County
8077	8484	Mesa County
8079	77	Mineral County
8081	625	Moffat County
8083	1890	Montezuma County
8085	2875	Montrose County
8087	1268	Morgan County
8089	1088	Otero County
8091	511	Ouray County
8093	1414	Park County
8095	235	Phillips County
8097	1202	Pitkin County
8099	684	Prowers County
8101	9504	Pueblo County
8103	313	Rio Blanco County
8105	749	Rio Grande County
8107	1413	Routt County
8109	544	Saguache County
8111	80	San Juan County
8113	459	San Miguel County
8115	174	Sedgwick County
8117	1552	Summit County
8119	2097	Teller County
8121	279	Washington County
8123	11971	Weld County
8125	545	Yuma County
9001	43032	Fairfield County
9003	45161	Hartford County
9005	11853	Litchfield County
9007	9915	Middlesex County
9009	44331	New Haven County
9011	14827	New London County
9013	7324	Tolland County
9015	6125	Windham County
10001	9359	Kent County
10003	26685	New Castle County
10005	19084	Sussex County
11001	26404	District of Columbia
12001	11858	Alachua County
12003	1269	Baker County
12005	10015	Bay County
12007	1511	Bradford County
12009	38815	Brevard County
12011	94249	Broward County
12013	754	Calhoun County
12015	18967	Charlotte County
12017	14338	Citrus County
12019	11158	Clay County
12021	28275	Collier County
12023	4070	Columbia County
12027	2058	DeSoto County
12029	1224	Dixie County
12031	43127	Duval County
12033	16890	Escambia County
12035	9975	Flagler County
12037	895	Franklin County
12039	2528	Gadsden County
12041	1097	Gilchrist County
12043	951	Glades County
12045	1028	Gulf County
12047	830	Hamilton County
12049	1305	Hardee County
12051	1632	Hendry County
12053	14227	Hernando County
12055	8198	Highlands County
12057	63468	Hillsborough County
12059	1178	Holmes County
12061	12718	Indian River County
12063	2740	Jackson County
12065	1022	Jefferson County
12067	364	Lafayette County
12069	24529	Lake County
12071	57570	Lee County
12073	12784	Leon County
12075	3085	Levy County
12077	353	Liberty County
12079	1205	Madison County
12081	28197	Manatee County
12083	28205	Marion County
12085	12089	Martin County
12086	125741	Miami-Dade County
12087	5907	Monroe County
12089	5960	Nassau County
12091	10122	Okaloosa County
12093	2239	Okeechobee County
12095	51147	Orange County
12097	14765	Osceola County
12099	85488	Palm Beach County
12101	34219	Pasco County
12103	66820	Pinellas County
12105	39876	Polk County
12107	5069	Putnam County
12109	15109	St. Johns County
12111	20381	St. Lucie County
12113	8829	Santa Rosa County
12115	37679	Sarasota County
12117	22797	Seminole County
12119	21145	Sumter County
12121	2817	Suwannee County
12123	1393	Taylor County
12125	776	Union County
12127	38133	Volusia County
12129	1680	Wakulla County
12131	4348	Walton County
12133	1379	Washington County
13001	1060	Appling County
13003	378	Atkinson County
13005	582	Bacon County
13007	205	Baker County
13009	2304	Baldwin County
13011	1113	Banks County
13013	3371	Barrow County
13015	5064	Bartow County
13017	917	Ben Hill County
13019	1079	Berrien County
13021	7612	Bibb County
13023	635	Bleckley County
13025	1018	Brantley County
13027	1031	Brooks County
13029	1400	Bryan County
13031	2727	Bulloch County
13033	1178	Burke County
13035	1247	Butts County
13037	285	Calhoun County
13039	2321	Camden County
13043	658	Candler County
13045	5229	Carroll County
13047	3665	Catoosa County
13049	601	Charlton County
13051	13968	Chatham County
13053	161	Chattahoochee County
13055	1421	Chattooga County
13057	11700	Cherokee County
13059	4291	Clarke County
13061	277	Clay County
13063	9721	Clayton County
13065	390	Clinch County
13067	31823	Cobb County
13069	1991	Coffee County
13071	2243	Colquitt County
13073	6588	Columbia County
13075	900	Cook County
13077	6661	Coweta County
13079	822	Crawford County
13081	1366	Crisp County
13083	995	Dade County
13085	1691	Dawson County
13087	1368	Decatur County
13089	30329	DeKalb County
13091	1094	Dodge County
13093	840	Dooly County
13095	4566	Dougherty County
13097	5821	Douglas County
13099	611	Early County
13101	162	Echols County
13103	2395	Effingham County
13105	1233	Elbert County
13107	1256	Emanuel County
13109	517	Evans County
13111	2303	Fannin County
13113	6917	Fayette County
13115	5036	Floyd County
13117	8796	Forsyth County
13119	1366	Franklin County
13121	40056	Fulton County
13123	2399	Gilmer County
13125	170	Glascock County
13127	5326	Glynn County
13129	2758	Gordon County
13131	1397	Grady County
13133	1672	Greene County
13135	31904	Gwinnett County
13137	2589	Habersham County
13139	9294	Hall County
13141	592	Hancock County
13143	1569	Haralson County
13145	2224	Harris County
13147	1756	Hart County
13149	667	Heard County
13151	9158	Henry County
13153	6266	Houston County
13155	526	Irwin County
13157	3204	Jackson County
13159	845	Jasper County
13161	777	Jeff Davis County
13163	929	Jefferson County
13165	515	Jenkins County
13167	530	Johnson County
13169	1649	Jones County
13171	1063	Lamar County
13173	483	Lanier County
13175	2622	Laurens County
13177	1442	Lee County
13179	2008	Liberty County
13181	590	Lincoln County
13183	547	Long County
13185	4508	Lowndes County
13187	1874	Lumpkin County
13189	1282	McDuffie County
13191	1063	McIntosh County
13193	764	Macon County
13195	1602	Madison County
13197	575	Marion County
13199	1454	Meriwether County
13201	345	Miller County
13205	1133	Mitchell County
13207	1625	Monroe County
13209	501	Montgomery County
13211	1145	Morgan County
13213	2008	Murray County
13215	8237	Muscogee County
13217	4875	Newton County
13219	1822	Oconee County
13221	928	Oglethorpe County
13223	5876	Paulding County
13225	1383	Peach County
13227	2421	Pickens County
13229	1081	Pierce County
13231	938	Pike County
13233	2157	Polk County
13235	726	Pulaski County
13237	1702	Putnam County
13239	230	Quitman County
13241	1447	Rabun County
13243	481	Randolph County
13245	9168	Richmond County
13247	4491	Rockdale County
13249	246	Schley County
13251	881	Screven County
13253	599	Seminole County
13255	3774	Spalding County
13257	1614	Stephens County
13259	284	Stewart County
13261	1712	Sumter County
13263	465	Talbot County
13265	126	Taliaferro County
13267	1127	Tattnall County
13269	517	Taylor County
13271	818	Telfair County
13273	563	Terrell County
13275	2498	Thomas County
13277	1919	Tift County
13279	1425	Toombs County
13281	1104	Towns County
13283	367	Treutlen County
13285	3415	Troup County
13287	470	Turner County
13289	620	Twiggs County
13291	2392	Union County
13293	1649	Upson County
13295	3999	Walker County
13297	4654	Walton County
13299	1907	Ware County
13301	324	Warren County
13303	1129	Washington County
13305	1579	Wayne County
13307	182	Webster County
13309	378	Wheeler County
13311	2050	White County
13313	4505	Whitfield County
13315	472	Wilcox County
13317	657	Wilkes County
13319	525	Wilkinson County
13321	1229	Worth County
15001	13635	Hawaii County
15003	50022	Honolulu County
15005	4	Kalawao County
15007	4595	Kauai County
15009	9656	Maui County
16001	20740	Ada County
16003	380	Adams County
16005	3927	Bannock County
16007	380	Bear Lake County
16009	696	Benewah County
16011	1905	Bingham County
16013	1424	Blaine County
16015	682	Boise County
16017	3494	Bonner County
16019	4586	Bonneville County
16021	859	Boundary County
16023	175	Butte County
16025	90	Camas County
16027	9323	Canyon County
16029	345	Caribou County
16031	990	Cassia County
16033	41	Clark County
16035	756	Clearwater County
16037	362	Custer County
16039	1036	Elmore County
16041	555	Franklin County
16043	653	Fremont County
16045	1156	Gem County
16047	779	Gooding County
16049	1324	Idaho County
16051	1087	Jefferson County
16053	915	Jerome County
16055	9354	Kootenai County
16057	1666	Latah County
16059	735	Lemhi County
16061	274	Lewis County
16063	247	Lincoln County
16065	787	Madison County
16067	990	Minidoka County
16069	2355	Nez Perce County
16071	250	Oneida County
16073	655	Owyhee County
16075	1214	Payette County
16077	361	Power County
16079	969	Shoshone County
16081	416	Teton County
16083	3915	Twin Falls County
16085	880	Valley County
16087	723	Washington County
17001	3719	Adams County
17003	414	Alexander County
17005	929	Bond County
17007	2568	Boone County
17009	267	Brown County
17011	2064	Bureau County
17013	319	Calhoun County
17015	1128	Carroll County
17017	658	Cass County
17019	7991	Champaign County
17021	1843	Christian County
17023	881	Clark County
17025	829	Clay County
17027	1864	Clinton County
17029	2481	Coles County
17031	231594	Cook County
17033	1106	Crawford County
17035	637	Cumberland County
17037	3966	DeKalb County
17039	926	De Witt County
17041	1030	Douglas County
17043	45376	DuPage County
17045	1092	Edgar County
17047	419	Edwards County
17049	1809	Effingham County
17051	1158	Fayette County
17053	719	Ford County
17055	2463	Franklin County
17057	2085	Fulton County
17059	391	Gallatin County
17061	733	Greene County
17063	2322	Grundy County
17065	495	Hamilton County
17067	1336	Hancock County
17069	346	Hardin County
17071	493	Henderson County
17073	2990	Henry County
17075	1773	Iroquois County
17077	2757	Jackson County
17079	546	Jasper County
17081	2252	Jefferson County
17083	1220	Jersey County
17085	1858	Jo Daviess County
17087	851	Johnson County
17089	22982	Kane County
17091	5572	Kankakee County
17093	4324	Kendall County
17095	3136	Knox County
17097	31442	Lake County
17099	5965	LaSalle County
17101	816	Lawrence County
17103	2027	Lee County
17105	1963	Livingston County
17107	1477	Logan County
17109	1526	McDonough County
17111	14326	McHenry County
17113	6969	McLean County
17115	6218	Macon County
17117	2798	Macoupin County
17119	13636	Madison County
17121	2232	Marion County
17123	797	Marshall County
17125	880	Mason County
17127	884	Massac County
17129	793	Menard County
17131	1027	Mercer County
17133	1719	Monroe County
17135	1599	Montgomery County
17137	2011	Morgan County
17139	824	Moultrie County
17141	2812	Ogle County
17143	9525	Peoria County
17145	1253	Perry County
17147	970	Piatt County
17149	907	Pike County
17151	333	Pope County
17153	387	Pulaski County
17155	397	Putnam County
17157	1745	Randolph County
17159	834	Richland County
17161	8331	Rock Island County
17163	12487	St. Clair County
17165	1434	Saline County
17167	11017	Sangamon County
17169	401	Schuyler County
17171	277	Scott County
17173	1408	Shelby County
17175	387	Stark County
17177	2835	Stephenson County
17179	7529	Tazewell County
17181	1092	Union County
17183	4515	Vermilion County
17185	670	Wabash County
17187	1040	Warren County
17189	768	Washington County
17191	965	Wayne County
17193	896	White County
17195	3345	Whiteside County
17197	28905	Will County
17199	3889	Williamson County
17201	15100	Winnebago County
17203	1989	Woodford County
18001	1541	Adams County
18003	17029	Allen County
18005	3995	Bartholomew County
18007	423	Benton County
18009	770	Blackford County
18011	2702	Boone County
18013	1291	Brown County
18015	1155	Carroll County
18017	1987	Cass County
18019	6088	Clark County
18021	1475	Clay County
18023	1569	Clinton County
18025	716	Crawford County
18027	1528	Daviess County
18029	2802	Dearborn County
18031	1341	Decatur County
18033	2190	DeKalb County
18035	5899	Delaware County
18037	2212	Dubois County
18039	9029	Elkhart County
18041	1448	Fayette County
18043	4069	Floyd County
18045	946	Fountain County
18047	1217	Franklin County
18049	1150	Fulton County
18051	1770	Gibson County
18053	3954	Grant County
18055	1965	Greene County
18057	12520	Hamilton County
18059	4016	Hancock County
18061	2273	Harrison County
18063	7124	Hendricks County
18065	2878	Henry County
18067	4756	Howard County
18069	1846	Huntington County
18071	2242	Jackson County
18073	1781	Jasper County
18075	1143	Jay County
18077	1846	Jefferson County
18079	1510	Jennings County
18081	7101	Johnson County
18083	1986	Knox County
18085	4103	Kosciusko County
18087	1684	LaGrange County
18089	24491	Lake County
18091	6224	LaPorte County
18093	2829	Lawrence County
18095	7408	Madison County
18097	37445	Marion County
18099	2431	Marshall County
18101	608	Martin County
18103	1999	Miami County
18105	5783	Monroe County
18107	1995	Montgomery County
18109	3950	Morgan County
18111	800	Newton County
18113	2527	Noble County
18115	388	Ohio County
18117	1238	Orange County
18119	1367	Owen County
18121	1032	Parke County
18123	1137	Perry County
18125	795	Pike County
18127	8991	Porter County
18129	1445	Posey County
18131	699	Pulaski County
18133	1856	Putnam County
18135	1447	Randolph County
18137	1645	Ripley County
18139	934	Rush County
18141	12835	St. Joseph County
18143	1376	Scott County
18145	2367	Shelby County
18147	1307	Spencer County
18149	1307	Starke County
18151	2178	Steuben County
18153	1165	Sullivan County
18155	589	Switzerland County
18157	6630	Tippecanoe County
18159	975	Tipton County
18161	470	Union County
18163	9073	Vanderburgh County
18165	1009	Vermillion County
18167	5307	Vigo County
18169	1815	Wabash County
18171	482	Warren County
18173	3661	Warrick County
18175	1581	Washington County
18177	3830	Wayne County
18179	1524	Wells County
18181	1563	White County
18183	1901	Whitley County
19001	418	Adair County
19003	248	Adams County
19005	955	Allamakee County
19007	820	Appanoose County
19009	356	Audubon County
19011	1315	Benton County
19013	6532	Black Hawk County
19015	1465	Boone County
19017	1355	Bremer County
19019	1133	Buchanan County
19021	866	Buena Vista County
19023	959	Butler County
19025	565	Calhoun County
19027	1023	Carroll County
19029	818	Cass County
19031	1041	Cedar County
19033	2608	Cerro Gordo County
19035	721	Cherokee County
19037	676	Chickasaw County
19039	530	Clarke County
19041	897	Clay County
19043	1126	Clayton County
19045	2690	Clinton County
19047	840	Crawford County
19049	3191	Dallas County
19051	465	Davis County
19053	420	Decatur County
19055	918	Delaware County
19057	2397	Des Moines County
19059	1358	Dickinson County
19061	4935	Dubuque County
19063	557	Emmet County
19065	1190	Fayette County
19067	958	Floyd County
19069	587	Franklin County
19071	460	Fremont County
19073	541	Greene County
19075	722	Grundy County
19077	665	Guthrie County
19079	912	Hamilton County
19081	659	Hancock County
19083	949	Hardin County
19085	861	Harrison County
19087	1186	Henry County
19089	489	Howard County
19091	521	Humboldt County
19093	423	Ida County
19095	810	Iowa County
19097	1173	Jackson County
19099	2032	Jasper County
19101	1440	Jefferson County
19103	5559	Johnson County
19105	1198	Jones County
19107	593	Keokuk County
19109	874	Kossuth County
19111	2218	Lee County
19113	10561	Linn County
19115	591	Louisa County
19117	519	Lucas County
19119	588	Lyon County
19121	833	Madison County
19123	1134	Mahaska County
19125	1664	Marion County
19127	2215	Marshall County
19129	921	Mills County
19131	571	Mitchell County
19133	539	Monona County
19135	475	Monroe County
19137	627	Montgomery County
19139	2272	Muscatine County
19141	717	O'Brien County
19143	311	Osceola County
19145	930	Page County
19147	533	Palo Alto County
19149	1307	Plymouth County
19151	413	Pocahontas County
19153	19867	Polk County
19155	4939	Pottawattamie County
19157	1056	Poweshiek County
19159	323	Ringgold County
19161	602	Sac County
19163	8775	Scott County
19165	707	Shelby County
19167	1392	Sioux County
19169	3314	Story County
19171	964	Tama County
19173	368	Taylor County
19175	736	Union County
19177	464	Van Buren County
19179	1855	Wapello County
19181	2456	Warren County
19183	1250	Washington County
19185	348	Wayne County
19187	1996	Webster County
19189	566	Winnebago County
19191	1130	Winneshiek County
19193	4777	Woodbury County
19195	440	Worth County
19197	718	Wright County
20001	741	Allen County
20003	475	Anderson County
20005	807	Atchison County
20007	298	Barber County
20009	1418	Barton County
20011	825	Bourbon County
20013	604	Brown County
20015	3149	Butler County
20017	190	Chase County
20019	239	Chautauqua County
20021	1223	Cherokee County
20023	188	Cheyenne County
20025	102	Clark County
20027	510	Clay County
20029	565	Cloud County
20031	526	Coffey County
20033	131	Comanche County
20035	1868	Cowley County
20037	1828	Crawford County
20039	212	Decatur County
20041	999	Dickinson County
20043	425	Doniphan County
20045	4526	Douglas County
20047	168	Edwards County
20049	210	Elk County
20051	1237	Ellis County
20053	369	Ellsworth County
20055	1239	Finney County
20057	1186	Ford County
20059	1305	Franklin County
20061	945	Geary County
20063	169	Gove County
20065	143	Graham County
20067	335	Grant County
20069	287	Gray County
20071	67	Greeley County
20073	444	Greenwood County
20075	104	Hamilton County
20077	338	Harper County
20079	1778	Harvey County
20081	175	Haskell County
20083	104	Hodgeman County
20085	773	Jackson County
20087	1114	Jefferson County
20089	230	Jewell County
20091	27026	Johnson County
20093	184	Kearny County
20095	457	Kingman County
20097	130	Kiowa County
20099	1205	Labette County
20101	111	Lane County
20103	3696	Leavenworth County
20105	210	Lincoln County
20107	685	Linn County
20109	142	Logan County
20111	1489	Lyon County
20113	1537	McPherson County
20115	746	Marion County
20117	530	Marshall County
20119	211	Meade County
20121	1673	Miami County
20123	406	Mitchell County
20125	1867	Montgomery County
20127	358	Morris County
20129	150	Morton County
20131	487	Nemaha County
20133	871	Neosho County
20135	165	Ness County
20137	289	Norton County
20139	978	Osage County
20141	201	Osborne County
20143	311	Ottawa County
20145	390	Pawnee County
20147	374	Phillips County
20149	1046	Pottawatomie County
20151	451	Pratt County
20153	168	Rawlins County
20155	3449	Reno County
20157	333	Republic County
20159	485	Rice County
20161	2111	Riley County
20163	314	Rooks County
20165	201	Rush County
20167	430	Russell County
20169	2812	Saline County
20171	275	Scott County
20173	22997	Sedgwick County
20175	685	Seward County
20177	9639	Shawnee County
20179	145	Sheridan County
20181	343	Sherman County
20183	270	Smith County
20185	208	Stafford County
20187	84	Stanton County
20189	211	Stevens County
20191	1305	Sumner County
20193	335	Thomas County
20195	192	Trego County
20197	414	Wabaunsee County
20199	86	Wallace County
20201	336	Washington County
20203	94	Wichita County
20205	550	Wilson County
20207	213	Woodson County
20209	6473	Wyandotte County
21001	1109	Adair County
21003	1168	Allen County
21005	1182	Anderson County
21007	505	Ballard County
21009	2418	Barren County
21011	680	Bath County
21013	1694	Bell County
21015	5750	Boone County
21017	1171	Bourbon County
21019	2867	Boyd County
21021	1746	Boyle County
21023	449	Bracken County
21025	798	Breathitt County
21027	1304	Breckinridge County
21029	4206	Bullitt County
21031	712	Butler County
21033	836	Caldwell County
21035	2000	Calloway County
21037	4550	Campbell County
21039	295	Carlisle County
21041	572	Carroll County
21043	1667	Carter County
21045	1059	Casey County
21047	2633	Christian County
21049	2110	Clark County
21051	1039	Clay County
21053	649	Clinton County
21055	567	Crittenden County
21057	434	Cumberland County
21059	5281	Daviess County
21061	832	Edmonson County
21063	464	Elliott County
21065	890	Estill County
21067	13497	Fayette County
21069	852	Fleming County
21071	2275	Floyd County
21073	2962	Franklin County
21075	385	Fulton County
21077	436	Gallatin County
21079	997	Garrard County
21081	1151	Grant County
21083	2107	Graves County
21085	1506	Grayson County
21087	736	Green County
21089	2370	Greenup County
21091	523	Hancock County
21093	4809	Hardin County
21095	1782	Harlan County
21097	1045	Harrison County
21099	1051	Hart County
21101	2574	Henderson County
21103	968	Henry County
21105	319	Hickman County
21107	2646	Hopkins County
21109	745	Jackson County
21111	38760	Jefferson County
21113	2511	Jessamine County
21115	1457	Johnson County
21117	7915	Kenton County
21119	944	Knott County
21121	1806	Knox County
21123	787	Larue County
21125	3318	Laurel County
21127	954	Lawrence County
21129	453	Lee County
21131	631	Leslie County
21133	1509	Letcher County
21135	774	Lewis County
21137	1385	Lincoln County
21139	653	Livingston County
21141	1530	Logan County
21143	714	Lyon County
21145	3900	McCracken County
21147	891	McCreary County
21149	569	McLean County
21151	4051	Madison County
21153	692	Magoffin County
21155	1019	Marion County
21157	2090	Marshall County
21159	666	Martin County
21161	1012	Mason County
21163	1360	Meade County
21165	420	Menifee County
21167	1359	Mercer County
21169	550	Metcalfe County
21171	636	Monroe County
21173	1522	Montgomery County
21175	698	Morgan County
21177	1868	Muhlenberg County
21179	2392	Nelson County
21181	426	Nicholas County
21183	1379	Ohio County
21185	3146	Oldham County
21187	614	Owen County
21189	264	Owsley County
21191	814	Pendleton County
21193	1615	Perry County
21195	3774	Pike County
21197	661	Powell County
21199	3919	Pulaski County
21201	139	Robertson County
21203	1018	Rockcastle County
21205	1057	Rowan County
21207	1137	Russell County
21209	2169	Scott County
21211	2415	Shelby County
21213	952	Simpson County
21215	928	Spencer County
21217	1441	Taylor County
21219	648	Todd County
21221	1051	Trigg County
21223	540	Trimble County
21225	829	Union County
21227	5333	Warren County
21229	675	Washington County
21231	1300	Wayne County
21233	711	Webster County
21235	1902	Whitley County
21237	469	Wolfe County
21239	1574	Woodford County
22001	2888	Acadia Parish
22003	1160	Allen Parish
22005	4829	Ascension Parish
22007	1205	Assumption Parish
22009	2094	Avoyelles Parish
22011	1868	Beauregard Parish
22013	791	Bienville Parish
22015	5507	Bossier Parish
22017	12928	Caddo Parish
22019	9530	Calcasieu Parish
22021	569	Caldwell Parish
22023	348	Cameron Parish
22025	547	Catahoula Parish
22027	906	Claiborne Parish
22029	1069	Concordia Parish
22031	1529	De Soto Parish
22033	20521	East Baton Rouge Parish
22035	305	East Carroll Parish
22037	1168	East Feliciana Parish
22039	1604	Evangeline Parish
22041	1053	Franklin Parish
22043	1121	Grant Parish
22045	3394	Iberia Parish
22047	1591	Iberville Parish
22049	963	Jackson Parish
22051	23203	Jefferson Parish
22053	1528	Jefferson Davis Parish
22055	9991	Lafayette Parish
22057	4605	Lafourche Parish
22059	778	LaSalle Parish
22061	1994	Lincoln Parish
22063	6159	Livingston Parish
22065	553	Madison Parish
22067	1482	Morehouse Parish
22069	2015	Natchitoches Parish
22071	18274	Orleans Parish
22073	7057	Ouachita Parish
22075	986	Plaquemines Parish
22077	1427	Pointe Coupee Parish
22079	6589	Rapides Parish
22081	474	Red River Parish
22083	1088	Richland Parish
22085	1530	Sabine Parish
22087	1730	St. Bernard Parish
22089	2288	St. Charles Parish
22091	639	St. Helena Parish
22093	1120	St. James Parish
22095	2103	St. John the Baptist Parish
22097	4151	St. Landry Parish
22099	2547	St. Martin Parish
22101	2653	St. Mary Parish
22103	14233	St. Tammany Parish
22105	6334	Tangipahoa Parish
22107	356	Tensas Parish
22109	5118	Terrebonne Parish
22111	1402	Union Parish
22113	2778	Vermilion Parish
22115	1933	Vernon Parish
22117	2745	Washington Parish
22119	2276	Webster Parish
